normalized_page_path,normalized_page_url,inspection_verdict,inspection_coverage_state,inspection_indexing_state,inspection_page_fetch_state,inspection_robots_txt_state,inspection_google_canonical,inspection_user_canonical,inspection_last_crawl_time,inspection_error_message,has_issue,issue_types,recommended_action,recommended_action_text,source_type
/blog/cameron-diaz-and-benji-madden,https://international-surrogacy.com/blog/cameron-diaz-and-benji-madden,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/cameron-diaz-and-benji-madden,https://international-surrogacy.com/blog/cameron-diaz-and-benji-madden,2026-03-28T22:36:14Z,,False,[],rewrite,Rewrite the page to align traffic intent with conversion goals.,inspection
/blog/camille-guaty,https://international-surrogacy.com/blog/camille-guaty,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/camille-guaty,https://international-surrogacy.com/blog/camille-guaty,2026-03-22T10:42:33Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/can-blood-type-affect-your-surrogacy-journey-what-you-need-to-know,https://international-surrogacy.com/blog/can-blood-type-affect-your-surrogacy-journey-what-you-need-to-know,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/can-blood-type-affect-your-surrogacy-journey-what-you-need-to-know,https://international-surrogacy.com/blog/can-blood-type-affect-your-surrogacy-journey-what-you-need-to-know,2026-03-28T00:05:55Z,,False,[],rewrite,Rewrite title and meta description to improve CTR.,inspection
/blog/can-blood-type-affect-your-surrogacy-journey-what-you-need-to-know,https://international-surrogacy.com/blog/can-blood-type-affect-your-surrogacy-journey-what-you-need-to-know,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/can-blood-type-affect-your-surrogacy-journey-what-you-need-to-know,https://international-surrogacy.com/blog/can-blood-type-affect-your-surrogacy-journey-what-you-need-to-know,2026-03-28T00:05:55Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/can-blood-type-affect-your-surrogacy-journey-what-you-need-to-know,https://international-surrogacy.com/blog/can-blood-type-affect-your-surrogacy-journey-what-you-need-to-know,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/can-blood-type-affect-your-surrogacy-journey-what-you-need-to-know,https://international-surrogacy.com/blog/can-blood-type-affect-your-surrogacy-journey-what-you-need-to-know,2026-03-28T00:05:55Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/can-blood-type-affect-your-surrogacy-journey-what-you-need-to-know,https://international-surrogacy.com/blog/can-blood-type-affect-your-surrogacy-journey-what-you-need-to-know,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/can-blood-type-affect-your-surrogacy-journey-what-you-need-to-know,https://international-surrogacy.com/blog/can-blood-type-affect-your-surrogacy-journey-what-you-need-to-know,2026-03-28T00:05:55Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/can-blood-type-affect-your-surrogacy-journey-what-you-need-to-know,https://international-surrogacy.com/blog/can-blood-type-affect-your-surrogacy-journey-what-you-need-to-know,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/can-blood-type-affect-your-surrogacy-journey-what-you-need-to-know,https://international-surrogacy.com/blog/can-blood-type-affect-your-surrogacy-journey-what-you-need-to-know,2026-03-28T00:05:55Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/can-blood-type-affect-your-surrogacy-journey-what-you-need-to-know,https://international-surrogacy.com/blog/can-blood-type-affect-your-surrogacy-journey-what-you-need-to-know,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/can-blood-type-affect-your-surrogacy-journey-what-you-need-to-know,https://international-surrogacy.com/blog/can-blood-type-affect-your-surrogacy-journey-what-you-need-to-know,2026-03-28T00:05:55Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/can-blood-type-affect-your-surrogacy-journey-what-you-need-to-know,https://international-surrogacy.com/blog/can-blood-type-affect-your-surrogacy-journey-what-you-need-to-know,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/can-blood-type-affect-your-surrogacy-journey-what-you-need-to-know,https://international-surrogacy.com/blog/can-blood-type-affect-your-surrogacy-journey-what-you-need-to-know,2026-03-28T00:05:55Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/can-blood-type-affect-your-surrogacy-journey-what-you-need-to-know,https://international-surrogacy.com/blog/can-blood-type-affect-your-surrogacy-journey-what-you-need-to-know,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/can-blood-type-affect-your-surrogacy-journey-what-you-need-to-know,https://international-surrogacy.com/blog/can-blood-type-affect-your-surrogacy-journey-what-you-need-to-know,2026-03-28T00:05:55Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/can-blood-type-affect-your-surrogacy-journey-what-you-need-to-know,https://international-surrogacy.com/blog/can-blood-type-affect-your-surrogacy-journey-what-you-need-to-know,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/can-blood-type-affect-your-surrogacy-journey-what-you-need-to-know,https://international-surrogacy.com/blog/can-blood-type-affect-your-surrogacy-journey-what-you-need-to-know,2026-03-28T00:05:55Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/can-i-be-a-surrogate-after-tubal-ligation,https://international-surrogacy.com/blog/can-i-be-a-surrogate-after-tubal-ligation,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/can-i-be-a-surrogate-after-tubal-ligation,https://international-surrogacy.com/blog/can-i-be-a-surrogate-after-tubal-ligation,2026-02-26T08:22:49Z,,False,[],expand,Expand the page and strengthen internal links for ranking gains.,inspection
/blog/can-i-be-in-contact-with-my-surrogate,https://international-surrogacy.com/blog/can-i-be-in-contact-with-my-surrogate,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/can-i-be-in-contact-with-my-surrogate,https://international-surrogacy.com/blog/can-i-be-in-contact-with-my-surrogate,2026-03-03T15:05:34Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/canada-s-fertility-law-changes,https://international-surrogacy.com/blog/canada-s-fertility-law-changes,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/canada-s-fertility-law-changes,https://international-surrogacy.com/blog/canada-s-fertility-law-changes,2026-03-19T02:57:46Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/canadian-parents,https://international-surrogacy.com/blog/canadian-parents,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/canadian-parents,https://international-surrogacy.com/blog/canadian-parents,2026-03-06T09:58:11Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/cancer-patients,https://international-surrogacy.com/blog/cancer-patients,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/cancer-patients,https://international-surrogacy.com/blog/cancer-patients,2026-02-09T08:11:13Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/celebrity-housewife,https://international-surrogacy.com/blog/celebrity-housewife,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/celebrity-housewife,https://international-surrogacy.com/blog/celebrity-housewife,2026-03-25T22:00:03Z,,False,[],rewrite,Rewrite title and meta description to improve CTR.,inspection
/blog/cheapest-surrogacy-in-usa,https://international-surrogacy.com/blog/cheapest-surrogacy-in-usa,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/cheapest-surrogacy-in-usa,https://international-surrogacy.com/blog/cheapest-surrogacy-in-usa,2026-03-23T19:11:56Z,,False,[],rewrite,Rewrite title and meta description to improve CTR.,inspection
/blog/child-s-birth-certificate,https://international-surrogacy.com/blog/child-s-birth-certificate,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/child-s-birth-certificate,https://international-surrogacy.com/blog/child-s-birth-certificate,2026-03-07T20:04:36Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/child-s-gender,https://international-surrogacy.com/blog/child-s-gender,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/child-s-gender,https://international-surrogacy.com/blog/child-s-gender,2026-03-01T19:21:24Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/child-through-surrogacy,https://international-surrogacy.com/blog/child-through-surrogacy,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/child-through-surrogacy,https://international-surrogacy.com/blog/child-through-surrogacy,2026-03-19T05:20:35Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/children-after-cancer,https://international-surrogacy.com/blog/children-after-cancer,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/children-after-cancer,https://international-surrogacy.com/blog/children-after-cancer,2026-03-29T10:01:29Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/choosing-a-ukrainian-surrogate,https://international-surrogacy.com/blog/choosing-a-ukrainian-surrogate,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/choosing-a-ukrainian-surrogate,https://international-surrogacy.com/blog/choosing-a-ukrainian-surrogate,2026-03-10T23:35:39Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/choosing-the-right-surrogacy-agency,https://international-surrogacy.com/blog/choosing-the-right-surrogacy-agency,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/choosing-the-right-surrogacy-agency,https://international-surrogacy.com/blog/choosing-the-right-surrogacy-agency,2026-02-28T20:51:55Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/complicated-history-of-surrogacy,https://international-surrogacy.com/blog/complicated-history-of-surrogacy,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/complicated-history-of-surrogacy,https://international-surrogacy.com/blog/complicated-history-of-surrogacy,2026-03-10T21:19:29Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/confidence-during-pregnancy,https://international-surrogacy.com/blog/confidence-during-pregnancy,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/confidence-during-pregnancy,https://international-surrogacy.com/blog/confidence-during-pregnancy,2026-03-15T13:07:21Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/could-sperm-donation-replace-egg-donation-in-surrogacy,https://international-surrogacy.com/blog/could-sperm-donation-replace-egg-donation-in-surrogacy,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/could-sperm-donation-replace-egg-donation-in-surrogacy,https://international-surrogacy.com/blog/could-sperm-donation-replace-egg-donation-in-surrogacy,2026-02-01T20:31:22Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/covid-19-baby-boom-jokes,https://international-surrogacy.com/blog/covid-19-baby-boom-jokes,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/covid-19-baby-boom-jokes,https://international-surrogacy.com/blog/covid-19-baby-boom-jokes,2026-02-20T18:18:24Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/covid-lockdown,https://international-surrogacy.com/blog/covid-lockdown,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/covid-lockdown,https://international-surrogacy.com/blog/covid-lockdown,2026-02-05T01:28:49Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/cristiano-ronaldo,https://international-surrogacy.com/blog/cristiano-ronaldo,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/cristiano-ronaldo,https://international-surrogacy.com/blog/cristiano-ronaldo,2026-03-30T00:54:33Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/cristiano-ronaldo-296,https://international-surrogacy.com/blog/cristiano-ronaldo-296,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/cristiano-ronaldo-296,https://international-surrogacy.com/blog/cristiano-ronaldo-296,2026-03-29T09:54:30Z,,False,[],rewrite,Rewrite title and meta description to improve CTR.,inspection
/blog/cristiano-ronaldo-296,https://international-surrogacy.com/blog/cristiano-ronaldo-296,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/cristiano-ronaldo-296,https://international-surrogacy.com/blog/cristiano-ronaldo-296,2026-03-29T09:54:30Z,,False,[],rewrite,Rewrite title and meta description to improve CTR.,inspection
/blog/cristiano-ronaldo-296,https://international-surrogacy.com/blog/cristiano-ronaldo-296,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/cristiano-ronaldo-296,https://international-surrogacy.com/blog/cristiano-ronaldo-296,2026-03-29T09:54:30Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/cristiano-ronaldo-296,https://international-surrogacy.com/blog/cristiano-ronaldo-296,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/cristiano-ronaldo-296,https://international-surrogacy.com/blog/cristiano-ronaldo-296,2026-03-29T09:54:30Z,,False,[],rewrite,Rewrite title and meta description to improve CTR.,inspection
/blog/cristiano-ronaldo-296,https://international-surrogacy.com/blog/cristiano-ronaldo-296,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/cristiano-ronaldo-296,https://international-surrogacy.com/blog/cristiano-ronaldo-296,2026-03-29T09:54:30Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/desperate-for-assistance,https://international-surrogacy.com/blog/desperate-for-assistance,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/desperate-for-assistance,https://international-surrogacy.com/blog/desperate-for-assistance,2026-02-07T22:58:19Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/determining-your-due-date-after-ivf,https://international-surrogacy.com/blog/determining-your-due-date-after-ivf,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/determining-your-due-date-after-ivf,https://international-surrogacy.com/blog/determining-your-due-date-after-ivf,2026-02-10T22:07:08Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/dna-testing-to-ensure-a-healthy-child,https://international-surrogacy.com/blog/dna-testing-to-ensure-a-healthy-child,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/dna-testing-to-ensure-a-healthy-child,https://international-surrogacy.com/blog/dna-testing-to-ensure-a-healthy-child,2026-03-26T23:25:03Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/do-surrogate-mothers-have-parental-rights,https://international-surrogacy.com/blog/do-surrogate-mothers-have-parental-rights,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/do-surrogate-mothers-have-parental-rights,https://international-surrogacy.com/blog/do-surrogate-mothers-have-parental-rights,2026-03-22T11:22:48Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/donors,https://international-surrogacy.com/blog/donors,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/donors,https://international-surrogacy.com/blog/donors,2026-03-20T07:57:34Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/eating-for-two-mastering-the-best-pregnancy-diet,https://international-surrogacy.com/blog/eating-for-two-mastering-the-best-pregnancy-diet,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/eating-for-two-mastering-the-best-pregnancy-diet,https://international-surrogacy.com/blog/eating-for-two-mastering-the-best-pregnancy-diet,2026-02-27T16:28:56Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/egg-donation-in-ukraine,https://international-surrogacy.com/blog/egg-donation-in-ukraine,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/egg-donation-in-ukraine,https://international-surrogacy.com/blog/egg-donation-in-ukraine,2026-03-29T20:39:12Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/egg-retrieval-after-hysterectomy,https://international-surrogacy.com/blog/egg-retrieval-after-hysterectomy,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/egg-retrieval-after-hysterectomy,https://international-surrogacy.com/blog/egg-retrieval-after-hysterectomy,2026-03-28T09:08:31Z,,False,[],rewrite,Rewrite title and meta description to improve CTR.,inspection
/blog/egg-retrieval-after-hysterectomy,https://international-surrogacy.com/blog/egg-retrieval-after-hysterectomy,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/egg-retrieval-after-hysterectomy,https://international-surrogacy.com/blog/egg-retrieval-after-hysterectomy,2026-03-28T09:08:31Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/egg-retrieval-after-hysterectomy,https://international-surrogacy.com/blog/egg-retrieval-after-hysterectomy,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/egg-retrieval-after-hysterectomy,https://international-surrogacy.com/blog/egg-retrieval-after-hysterectomy,2026-03-28T09:08:31Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/egg-retrieval-after-hysterectomy,https://international-surrogacy.com/blog/egg-retrieval-after-hysterectomy,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/egg-retrieval-after-hysterectomy,https://international-surrogacy.com/blog/egg-retrieval-after-hysterectomy,2026-03-28T09:08:31Z,,False,[],rewrite,Rewrite title and meta description to improve CTR.,inspection
/blog/egg-retrieval-after-hysterectomy,https://international-surrogacy.com/blog/egg-retrieval-after-hysterectomy,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/egg-retrieval-after-hysterectomy,https://international-surrogacy.com/blog/egg-retrieval-after-hysterectomy,2026-03-28T09:08:31Z,,False,[],rewrite,Rewrite title and meta description to improve CTR.,inspection
/blog/egg-retrieval-after-hysterectomy,https://international-surrogacy.com/blog/egg-retrieval-after-hysterectomy,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/egg-retrieval-after-hysterectomy,https://international-surrogacy.com/blog/egg-retrieval-after-hysterectomy,2026-03-28T09:08:31Z,,False,[],rewrite,Rewrite title and meta description to improve CTR.,inspection
/blog/egg-retrieval-after-hysterectomy,https://international-surrogacy.com/blog/egg-retrieval-after-hysterectomy,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/egg-retrieval-after-hysterectomy,https://international-surrogacy.com/blog/egg-retrieval-after-hysterectomy,2026-03-28T09:08:31Z,,False,[],rewrite,Rewrite title and meta description to improve CTR.,inspection
/blog/egg-retrieval-after-hysterectomy,https://international-surrogacy.com/blog/egg-retrieval-after-hysterectomy,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/egg-retrieval-after-hysterectomy,https://international-surrogacy.com/blog/egg-retrieval-after-hysterectomy,2026-03-28T09:08:31Z,,False,[],rewrite,Rewrite title and meta description to improve CTR.,inspection
/blog/egg-retrieval-after-hysterectomy,https://international-surrogacy.com/blog/egg-retrieval-after-hysterectomy,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/egg-retrieval-after-hysterectomy,https://international-surrogacy.com/blog/egg-retrieval-after-hysterectomy,2026-03-28T09:08:31Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/egg-retrieval-after-hysterectomy,https://international-surrogacy.com/blog/egg-retrieval-after-hysterectomy,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/egg-retrieval-after-hysterectomy,https://international-surrogacy.com/blog/egg-retrieval-after-hysterectomy,2026-03-28T09:08:31Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/egg-retrieval-after-hysterectomy,https://international-surrogacy.com/blog/egg-retrieval-after-hysterectomy,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/egg-retrieval-after-hysterectomy,https://international-surrogacy.com/blog/egg-retrieval-after-hysterectomy,2026-03-28T09:08:31Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/ellen-kathleen-pompeo,https://international-surrogacy.com/blog/ellen-kathleen-pompeo,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/ellen-kathleen-pompeo,https://international-surrogacy.com/blog/ellen-kathleen-pompeo,2026-03-21T15:06:43Z,,False,[],rewrite,Rewrite title and meta description to improve CTR.,inspection
/blog/embryo-glue,https://international-surrogacy.com/blog/embryo-glue,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/embryo-glue,https://international-surrogacy.com/blog/embryo-glue,2026-03-19T21:24:22Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/embryo-transportation,https://international-surrogacy.com/blog/embryo-transportation,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/embryo-transportation,https://international-surrogacy.com/blog/embryo-transportation,2026-03-29T13:04:28Z,,False,[],expand,Expand the page and strengthen internal links for ranking gains.,inspection
/blog/emma-weymouth,https://international-surrogacy.com/blog/emma-weymouth,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/emma-weymouth,https://international-surrogacy.com/blog/emma-weymouth,2026-03-24T09:30:03Z,,False,[],rewrite,Rewrite title and meta description to improve CTR.,inspection
/blog/emma-weymouth,https://international-surrogacy.com/blog/emma-weymouth,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/emma-weymouth,https://international-surrogacy.com/blog/emma-weymouth,2026-03-24T09:30:03Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/emma-weymouth,https://international-surrogacy.com/blog/emma-weymouth,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/emma-weymouth,https://international-surrogacy.com/blog/emma-weymouth,2026-03-24T09:30:03Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/emma-weymouth,https://international-surrogacy.com/blog/emma-weymouth,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/emma-weymouth,https://international-surrogacy.com/blog/emma-weymouth,2026-03-24T09:30:03Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/emma-weymouth,https://international-surrogacy.com/blog/emma-weymouth,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/emma-weymouth,https://international-surrogacy.com/blog/emma-weymouth,2026-03-24T09:30:03Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/emma-weymouth,https://international-surrogacy.com/blog/emma-weymouth,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/emma-weymouth,https://international-surrogacy.com/blog/emma-weymouth,2026-03-24T09:30:03Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/emma-weymouth,https://international-surrogacy.com/blog/emma-weymouth,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/emma-weymouth,https://international-surrogacy.com/blog/emma-weymouth,2026-03-24T09:30:03Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/emotional-roller-coaster-223,https://international-surrogacy.com/blog/emotional-roller-coaster-223,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/emotional-roller-coaster-223,https://international-surrogacy.com/blog/emotional-roller-coaster-223,2026-02-09T23:00:59Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/essential-guide-to-surrogacy-terms-a-glossary-for-intended-parents,https://international-surrogacy.com/blog/essential-guide-to-surrogacy-terms-a-glossary-for-intended-parents,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/essential-guide-to-surrogacy-terms-a-glossary-for-intended-parents,https://international-surrogacy.com/blog/essential-guide-to-surrogacy-terms-a-glossary-for-intended-parents,2026-02-08T22:03:59Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/ethical-considerations-in-surrogacy,https://international-surrogacy.com/blog/ethical-considerations-in-surrogacy,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/ethical-considerations-in-surrogacy,https://international-surrogacy.com/blog/ethical-considerations-in-surrogacy,2026-03-18T14:31:49Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/ethical-problems,https://international-surrogacy.com/blog/ethical-problems,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/ethical-problems,https://international-surrogacy.com/blog/ethical-problems,2026-02-19T04:50:33Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/expensive-due-to-the-war,https://international-surrogacy.com/blog/expensive-due-to-the-war,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/expensive-due-to-the-war,https://international-surrogacy.com/blog/expensive-due-to-the-war,2026-03-03T05:02:10Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/facilities-during-the-war,https://international-surrogacy.com/blog/facilities-during-the-war,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/facilities-during-the-war,https://international-surrogacy.com/blog/facilities-during-the-war,2026-02-13T02:15:57Z,,False,[],no_action,No action until more reliable data is available.,inspection
/blog/facts-about-surrogacy,https://international-surrogacy.com/blog/facts-about-surrogacy,PASS,Submitted and indexed,INDEXING_ALLOWED,SUCCESSFUL,ALLOWED,https://international-surrogacy.com/blog/facts-about-surrogacy,https://international-surrogacy.com/blog/facts-about-surrogacy,2026-02-24T12:40:28Z,,False,[],no_action,No action until more reliable data is available.,inspection
